2017-11-28 23:53:08,b'RT @ajassy: Today #AWS has made operating message brokers easy with Amazon MQ!\xc2\xa0 https://t.co/ykrpGdNtt4 #reInvent'
2017-11-28 23:53:08,"b""Huss_Ali1 I'm so sorry for the wait. What was the original delivery date? This was sent to your confirmation e-mail\xe2\x80\xa6 https://t.co/rCVTspMOE5"""
2017-11-28 23:53:08,"b""RT @booksandthebear: Download the highly praised #paranormalromance VAMPIRE'S QUEST by @DareAlexa for only #99cents! https://t.co/1lFn9A9nZ\xe2\x80\xa6"""
2017-11-28 23:53:07,b'burnell_k I know how frustrating this can be. I apologize no one has reached out to you. Please call or chat with u\xe2\x80\xa6 https://t.co/2FXQeL6bER'
2017-11-28 23:53:07,"b'guy_rants Hey, Guy! Who is the carrier that is assigned to your delivery? You can find that information by navigati\xe2\x80\xa6 https://t.co/rANmqCINHg'"
2017-11-28 23:53:06,"b'RT @mrsbellaz: The Surrogate\nWhen Emily Calhoun is offered the deal of her life, she takes it. But she never imagined just how lifechanging\xe2\x80\xa6'"
2017-11-28 23:53:05,b'RT @storm_jon: The fine line. \nOrder your copy of In My Head today through Amazon. \nhttps://t.co/KxQjPG8xzZ\n#JmStorm #inmyhead https://t.co\xe2\x80\xa6'
2017-11-28 23:53:04,b'\xe2\x99\xab November - by Colleen https://t.co/05FqvB9F8P #bbc #radio6 #np'
2017-11-28 23:53:04,"b'RT @MikeOkuda: HOW TO LIE WITH STATISTICS: Darrell Huff\xe2\x80\x99s classic, easy-to-read guide to some of the most common ways that statistics are u\xe2\x80\xa6'"
2017-11-28 23:53:02,b'#Kindle #Book on Amazon\nKatherine Shears and C.S. Whitehurst hit a home run with this one\n\nA-C-T Like A Kid And T-H\xe2\x80\xa6 https://t.co/fNTRItPkqy'
2017-11-28 23:53:02,b'RT @AAPublishingLLC: NOW in #Audiobook To Catch a Grinch written by @Angel_Nichols and narrated by Chad Martin @Tenadventures https://t.co/\xe2\x80\xa6'
2017-11-28 23:53:00,b'Amazon has the Cambridge Callisto 30 inch Wall-Mount Electronic Fireplace on sale for $129 (46% off) https://t.co/9qngSc82Ip'
2017-11-28 23:52:59,b'RT @charlesmilander: 7 Ways to Improve Your Retargeting Ad Campaigns\nhttps://t.co/8zbIYaU5LE Start making money online. https://t.co/gUavOl\xe2\x80\xa6'
2017-11-28 23:52:58,b'RT @LollyDaskal: You will never follow your own inner voice until you clear up the doubts in your mind. ~@LollyDaskal  https://t.co/pVKqaI7\xe2\x80\xa6'
2017-11-28 23:52:55,b'RT @Isis_writes: 22 new &amp; exclusive stories in #CimmerianShade #boxset incl #PNR #urbanfantasy book by @AlyssaDrakeMuse #bookboost https://\xe2\x80\xa6'
2017-11-28 23:52:54,"b'Measurable Pleasures Wireless Prostate Massager - Therapeutic Massage Wand, Medical Grade Silicone, Soft Personal M\xe2\x80\xa6 https://t.co/9j1h9gjdIb'"
2017-11-28 23:52:53,b'RT @KenFry10: RT A Mysterious Man. An Ancient Brotherhood.\nAnd a Discovery that threatens the #Vatican and the world.\n\xf0\x9f\x94\x97 https://t.co/pRYj6D\xe2\x80\xa6'
2017-11-28 23:52:48,b'.99 Rose gold only #amazon #CHELSEASONLINESALES #SamsungGalaxyS8Plus #Samsung\nhttps://t.co/dSerFlTs2m'
2017-11-28 23:52:47,"b""RT @SolaFidePublish: Readers' Favorite 2016 Gold Medalist for YA Horror\nPick it up today!\n#MustRead #kindleunlimited #bookboost #Audible\nht\xe2\x80\xa6"""
2017-11-28 23:52:47,b'RT @ParanormalAdds: 22 new &amp; exclusive stories in #CimmerianShade #boxset incl #PNR #urbanfantasy book by @AlyssaDrakeMuse #bookboost https\xe2\x80\xa6'
2017-11-28 23:52:46,"b'RT @KaraMEngelken: Kara\xe2\x80\x99s debut book, \n\xe2\x80\x9cI am but the moon\xe2\x80\x9c \nis available now!\nOfficial Store: http://amzn.to2uYAUqy https://t.co/skB6jG9qXl'"
2017-11-28 23:52:46,"b""Don't Miss Only $9.49 for White Gold Plated Solitaire Necklace w/ Code XUXUSY05 https://t.co/6a4rgWI7Ts https://t.co/BAJx2toQX1 #giveaway"""
2017-11-28 23:52:45,b'RT @Katapult: The perfect read for your winter travels. Now on #AmazonUnlimited!  https://t.co/GbthnGY4kk #horror #cthulhu'
2017-11-28 23:52:44,b'Your Child Safety is Here : https://t.co/xXsDvvoSsP . Try it ! You won\xe2\x80\x99t regret ! https://t.co/vwIBQEDX6S #giveaway'
2017-11-28 23:52:39,b'RT @AuthorShout: What will she do to #survive? Girl Vs by @XCulletto is available at https://t.co/gDNZJxcsYL #asmsg #iartg #amreading #book\xe2\x80\xa6'
2017-11-28 23:52:38,b'RT @charlesmilander: Scale Your B2B Content with Artificial Intelligence\nhttps://t.co/xPAwP5yWpr Start making money on  socialmedia. https:\xe2\x80\xa6'
2017-11-28 23:52:37,"b""RT @mindandtrading: During Dot com bubble Amazon's stock went up 70 times and in next 2 years lost about 95% of its value but in AMZN's 20\xe2\x80\xa6"""
2017-11-28 23:52:36,b'RT @charlesmilander: 7 Ways to Improve Your Retargeting Ad Campaigns\nhttps://t.co/8zbIYaU5LE Start making money online. https://t.co/gUavOl\xe2\x80\xa6'
2017-11-28 23:52:34,"b""ad: Lark &amp; Ro Women's 100% Cashmere Sweater with Side Ties - https://t.co/vvYqSldwDU #fashion https://t.co/2v5zB8hcwY"""
2017-11-28 23:52:30,b'RT @AAPublishingLLC: NOW in #Audiobook To Catch a Grinch written by @Angel_Nichols and narrated by Chad Martin @Tenadventures https://t.co/\xe2\x80\xa6'
2017-11-28 23:52:29,b'RT @storm_jon: The fine line. \nOrder your copy of In My Head today through Amazon. \nhttps://t.co/KxQjPG8xzZ\n#JmStorm #inmyhead https://t.co\xe2\x80\xa6'
2017-11-28 23:52:28,"b'RT @EroticaNation: SHAMELESS CAPTIVE by @mnnovelette ""Delectable &amp; Swoon-worthy!"" 5-Stars! https://t.co/wsezxeAM8g #WINAUTHORS #Bookboost h\xe2\x80\xa6'"
2017-11-28 23:52:24,"b'RT @ThemeParkMama: #Stop #wastingmoney buying #cheap #tablets get the last one you will ever need the All-New Fire HD 8 Tablet with Alexa,\xe2\x80\xa6'"
2017-11-28 23:52:24,b'RT @dwmarshall7: Did you cry or swoon when you watched these #romantic #movies? \nhttps://t.co/ykurzI5eFR https://t.co/PBF55Wey8L'
2017-11-28 23:52:24,"b'RT @KimCoxAuthor: #RRBC ""With Angel\'s Wings"" - Stephanie Collins (@W_Angels_Wings) https://t.co/ziBnJeh4Ay #mustread #BookBoost https://t.c\xe2\x80\xa6'"
2017-11-28 23:52:22,b'RT @charlesmilander: How to Live-Blog at Events for More Exposure\nhttps://t.co/ikvbBcs5Vc Start making money online. https://t.co/gUavOl03c\xe2\x80\xa6'
2017-11-28 23:52:22,b'RT @bernardfoong: #saturdaymorning - time to read UNBRIDLED https://t.co/yXbdpQ2Yyt \n@Solsticepublish @IAN_AuthorPromo #RRBC #rpbp https://\xe2\x80\xa6'
2017-11-28 23:52:22,b'First review of In the Clouds\xc2\xa0\xc2\xa0\nhttps://t.co/S22ySgKXE5 Press release from Frankfurter Verlagsgruppe in\nGermany\xc2\xa0\xe2\x80\xa6 https://t.co/BDes3i05yt'
2017-11-28 23:52:21,b'NOW in #Audiobook A Chance with Destiny written by @mehousdon and narrated by @JillCofskyVoice\xe2\x80\xa6 https://t.co/QidPbNw9Ej'
2017-11-28 23:52:18,"b'Faster, stronger and better equipped to deal with the even the most dangerous of missions. https://t.co/PYZ3ImUhWe #kindle'"
2017-11-28 23:52:17,b'https://t.co/v241rfA6mh\n\nPadraig CCTV Dome 24 IR Night Vision Camera DVR With Memory Card Slot Recording (USB)by Pa\xe2\x80\xa6 https://t.co/Td4OyMJb6f'
2017-11-28 23:52:17,b'RT @kvrider84: $0.99 sale\n\nAvailable at:\nAmazon US: https://t.co/jqU1msxYX8 \niBooks: https://t.co/ImNmntcit5\nB&amp;N: https://t.co/7pvFJ3uRmM\nK\xe2\x80\xa6'
2017-11-28 23:52:14,b'RT @kvrider84: ON SALE NOW! 99 cents Romantic Suspense \nAmazon US: https://t.co/jqU1msxYX8 \niBooks: https://t.co/ImNmntcit5\nB&amp;N: https://t.\xe2\x80\xa6'
2017-11-28 23:52:13,"b""RT @ajassy: 1st launch of #AWS #reInvent '17-- Create &amp; run VR, AR &amp; 3D apps without specialized expertise with Amazon Sumerian  https://t.\xe2\x80\xa6"""
2017-11-28 23:52:13,b'RT @ajassy: Today #AWS has made operating message brokers easy with Amazon MQ!\xc2\xa0 https://t.co/ykrpGdNtt4 #reInvent'
2017-11-28 23:52:11,b'I got over 2300 Facebook fans in just 5 days ... using FREE METHODS - https://t.co/iGGpJphc27'
2017-11-28 23:52:08,"b'RT @PletchaPJWebb: LORA LEE, BOOK ONE, IN THE CLIFF HOUSE SERIES! \n#GHOST #IARTG #BOOKSPECIALS \nhttps://t.co/S1cno5t2ry https://t.co/pOFDn8\xe2\x80\xa6'"
2017-11-28 23:52:06,"b'RT @booksandthebear: A photographic look at the identity, essence, and allure of Los Angeles. @br1xt0n https://t.co/mnCbbYVhXl #photography\xe2\x80\xa6'"
2017-11-28 23:52:05,b'RT @AAPublishingLLC: #BestBuy Captain\xe2\x80\x99s Point Box Set https://t.co/HAlp2EKwEl @CharlotteKent20 3 enovels+short story! 5**** reviews #Romanc\xe2\x80\xa6'
2017-11-28 23:52:05,b'The fine line. \nOrder your copy of In My Head today through Amazon. \nhttps://t.co/KxQjPG8xzZ\n#JmStorm #inmyhead https://t.co/FhlZUV7ce7'
2017-11-28 23:52:04,"b""RT @karen_king: 'I love Cornwall and reading this book I could almost feel I was there, and like them feel the sun on my face and the sand\xe2\x80\xa6"""
2017-11-28 23:52:04,"b'Bolt Action WWII Afrika Korps Kradschutzen Motorcycle &amp; Sidecar\xc2\xa0\nfor collectors by Warlord Games\n$4,690 (yup)\xe2\x80\xa6 https://t.co/SS8yQuKPpH'"
2017-11-28 23:52:04,"b""RT @PletchaPJWebb: COLETTE'S DIARY:  From the PRINCE OF THE BLOOD VAMPIRE CHRONICLES\nTRUST, INNOCENCE, AND MORTALITY\xe2\x80\x94ALL LOST!\nTrust lost b\xe2\x80\xa6"""
2017-11-28 23:52:02,"b""RT @Bey_Legion: Got @chloexhalle's new single #isayso yet?\n\nApple Music: https://t.co/06nr9qCIjm\niTunes: https://t.co/UVwFSLe1SA\nAmazon: ht\xe2\x80\xa6"""
2017-11-28 23:52:02,b'DualShock 4 Wireless Controllers for the PS4 for $38!\n\n42% off!\n\nA bunch of colors on the link!\xe2\x80\xa6 https://t.co/8StE4mtYZX'
2017-11-28 23:51:58,b'RT @DianeShute: Wondering about the mystery? After Midnight ebook still $2.99! https://t.co/OxhWaT3FOy #RRBC #IARTG #TBR #kindle @BookSpark\xe2\x80\xa6'
2017-11-28 23:51:58,"b""RT @Bey_Legion: Get Beyonc\xc3\xa9's latest releases for this month \xe2\x9c\xa8\n\n\xe2\x80\xa2 I Can't Take No More: https://t.co/oX7EsyiF0m\n\xe2\x80\xa2 Walk On Water: https://t.\xe2\x80\xa6"""
2017-11-28 23:51:55,b'RT @books2delight: A paranormal revolution is on the horizon.\n#paranormal #fantasy #romance\nhttps://t.co/yaPUdxCpt2\n#amreading @RoxanneBlan\xe2\x80\xa6'
2017-11-28 23:51:55,"b'RT @amazonmusic: Congratulations to the @blindboys! ""Let My Mother Live,"" from the Amazon Original album \'Almost Home,\' is nominated for Be\xe2\x80\xa6'"
2017-11-28 23:51:52,b'RT @charlesmilander: How to Sell With Instagram Shoppable Posts: Shopping on Instagram\nhttps://t.co/mwEtYc5WqL Start making money online. h\xe2\x80\xa6'
2017-11-28 23:51:51,b'RT @BeingAuthor: The odds were looking better until their dirty little secrets spilled over into my life. #Read @elleklass https://t.co/Hja\xe2\x80\xa6'
2017-11-28 23:51:48,"b""#AD / Get new #amazing #offers and #discounts, every day, with #Amazon.co.uk's #CyberMonday! Save massively on the\xe2\x80\xa6 https://t.co/Z0m0ZRXruX"""
2017-11-28 23:51:47,b'RT @charlesmilander: How to Easily Broadcast Multi-Camera Live Video for Facebook Live\nhttps://t.co/C107Kgm09W Start making money online. h\xe2\x80\xa6'
2017-11-28 23:51:47,b'I doubt your father wishes his fate upon you!\nA Prince for Valentine\xe2\x80\x99s \xe2\x99\xa5 available for #Kindle\xe2\x80\xa6 https://t.co/65SX77C0h2'
2017-11-28 23:51:47,b'Only $9.69 for Pave Crystal Bear Necklace Silver Necklace w/ Code 3JX6XH8L https://t.co/Yb2Rh8mUA8 https://t.co/yrno9Cz8qt #giveaway'
2017-11-28 23:51:45,b'RT @amazonmusic: .@dustinlynch on dressing like @garthbrooks &amp; more! Catch our latest #FirstAndLast: https://t.co/rhEQie5TY0 https://t.co/D\xe2\x80\xa6'
2017-11-28 23:51:45,"b'RT @RoguePOTUStaff: Trump\xe2\x80\x99s presidency is a threat to our democratic republic, our freedoms, and our values.   We are in an era of vulnerab\xe2\x80\xa6'"
2017-11-28 23:51:44,b'RT @AuthorShout: What will she do to #survive? Girl Vs by @XCulletto is available at https://t.co/gDNZJxcsYL #asmsg #iartg #amreading #book\xe2\x80\xa6'
2017-11-28 23:51:43,"b'RT @SHOUTmyBook: Superficially, \xe2\x80\x9cMoney Slay\xe2\x80\x9d is a cheeky treasure about 280 pages of blood, sex, and rhetoric. @thatblankCooper https://t.c\xe2\x80\xa6'"
2017-11-28 23:51:41,"b'RT @MikeOkuda: HOW TO LIE WITH STATISTICS: Darrell Huff\xe2\x80\x99s classic, easy-to-read guide to some of the most common ways that statistics are u\xe2\x80\xa6'"
2017-11-28 23:51:39,b'RT @SHOUTmyBook: This is the guidebook of on-the-job problems. #amreading Psychotic Remodeling @Rick_MacKay https://t.co/dhjXrsgty7 https:/\xe2\x80\xa6'
2017-11-28 23:51:37,b'RT @Benefry: Israel Finn-\xe2\x80\x9cDreaming At the Top of My Lungs\xe2\x80\x9d-A Waking Nightmare #paranormal #horror #IARTG @Israel_Finn https://t.co/LElyo7dj\xe2\x80\xa6'
2017-11-28 23:51:31,"b'RT @toypilaNews: If you do not get it on Amazon, forget it.   CLICK&gt; https://t.co/PZjBeCcAuD https://t.co/zsh8thd7Qx'"
2017-11-28 23:51:28,"b'RT @evonnewareham: Christmas reading. Snow, tinsel, mistletoe, plus #RomanticSuspense  Now on pre-order, out 5th Dec. @RNAtweets #TuesNews\xe2\x80\xa6'"
2017-11-28 23:51:27,b'For the paranormal investigator in your life! \nBy award winning author Kitty Janusz\n  Amazon &amp; Kindle\xe2\x80\xa6 https://t.co/2A2XnoK2lE'
2017-11-28 23:51:26,b'I can\xe2\x80\x99t believe that the STAR TREK: THE NEXT GENERATION TECHNICAL MANUAL is still in print. Rick Sternbach and I ha\xe2\x80\xa6 https://t.co/AvWvdI0iMo'
2017-11-28 23:51:21,b'Clothing By OWL #Wine Bachelor Yoga Pants https://t.co/nqumvdP5xN #Yoga #YogaPants #Yogi #wino #winelover #vino https://t.co/u218zoCqXH'
2017-11-28 23:51:19,b'5$ WITH CODE  X3XGPHMY\nWORKS ON BOTH PINK AND GRAY\nBento Lunch Box with Lid\n(anyone else wondering what type of cak\xe2\x80\xa6 https://t.co/S4JzXg9rZm'
2017-11-28 23:51:19,b'ad: Studio Designs Ponderosa Chair in Expresso 13249 - https://t.co/egbEMi7wUB #office https://t.co/CgSBjgJC9c'
2017-11-28 23:51:18,b'Yard sale on Amazon - https://t.co/9lEA7JGzpx - 30% off with coupon K6C58CU9 for 3 pairs of garden gloves! https://t.co/C7bFeHVOT3 #giveaway'
2017-11-28 23:51:17,b'Fidgit Lap Blanket - Circles! - Comfort Bla... by The Fidgit Shoppe for $48.00 https://t.co/SWxkcT5ih6 https://t.co/5FQBEwj7Ib'
2017-11-28 23:51:15,b'RT @Benefry: Israel Finn-\xe2\x80\x9cDreaming At the Top of My Lungs\xe2\x80\x9d-A Waking Nightmare #paranormal #horror #IARTG @Israel_Finn https://t.co/LElyo7dj\xe2\x80\xa6'
2017-11-28 23:51:15,b'Do you charge late fees on overdue scrolls? @LRWLee UK https://t.co/3LWMbmsaCF  US https://t.co/K3oTtPTQEE #YALit\xe2\x80\xa6 https://t.co/QwUJjxSqM6'
2017-11-28 23:51:15,"b""The Origin of Writer's Block! https://t.co/EGSm07Jipa #author #writing #amwriting @LRWLee https://t.co/Hp3e8gWQzp"""
2017-11-28 23:51:14,"b""RT @FangasmSPN: It's #GivingTuesday - every purchase of Family Don't End With Blood benefits @RandomActsOrg &amp; @AttitudesInRev! Plus it make\xe2\x80\xa6"""
2017-11-28 23:51:14,b'RT @CFYetmen: Order at https://t.co/ax1ccMkLEm #trilogy #books https://t.co/8HqDUe9Soq'
2017-11-28 23:51:12,b'#BestBuy Captain\xe2\x80\x99s Point Box Set https://t.co/HAlp2EKwEl @CharlotteKent20 3 enovels+short story! 5**** reviews\xe2\x80\xa6 https://t.co/JgZYPHg0uo'
2017-11-28 23:51:09,b'RT @charlesmilander: 15 Rules for Dominating Online Search Results\nhttps://t.co/AjsC5yvvkq Start making money on  socialmedia. https://t.co\xe2\x80\xa6'
2017-11-28 23:51:06,b'They were... So WRONG! https://t.co/YGtS7D0Eoh #thriller'
2017-11-28 23:51:06,b'RT @ajassy: Today #AWS has made operating message brokers easy with Amazon MQ!\xc2\xa0 https://t.co/ykrpGdNtt4 #reInvent'
2017-11-28 23:51:05,"b""#AD / Get new #amazing #offers and #discounts, every day, with #Amazon.co.uk's #CyberMonday! Save on the SanDisk Ex\xe2\x80\xa6 https://t.co/fGR7D1hahF"""
2017-11-28 23:51:04,b'Kristen Ashley-\xe2\x80\x9cMidnight Soul\xe2\x80\x9d-A Cop in a World of Wizards #romance #IARTG #fantasy @KristenAshley68 https://t.co/5bPiRfI6RV'
2017-11-28 23:51:04,"b'#RT #Music #Calypso  https://t.co/eXowCx9nbU Caribbean Party Music: Jamaican, Calypso, Steel Drums and Other Music\xe2\x80\xa6 https://t.co/JSjJKwHVpO'"
2017-11-28 23:51:02,"b""RT @bigtickHK: Two Thumbs Out by Peggy Boyd https://t.co/BbX7hnPuZC  My mother's travel #memoir. #Hitchhiking #Backpacking #Austria #Italy\xe2\x80\xa6"""
2017-11-28 23:51:01,b'RT @CoolStuff2Get: The Walking Dead Seasons 1-4 Collection https://t.co/VEBoaE9dPx #TWD #TheWalkingDead #WalkingDead https://t.co/D0CDI08CDK'
2017-11-28 23:51:01,b'RT @charlesmilander: 7 Ways to Improve Your Retargeting Ad Campaigns\nhttps://t.co/8zbIYaU5LE Start making money online. https://t.co/gUavOl\xe2\x80\xa6'
2017-11-28 23:51:00,b'@KindleFreeStuff What\xe2\x80\x99s a girl to do? Handsome Chef? Or juicy James? https://t.co/9jEx8HgHWo #freedownload #bookworm #AuthorRT'
2017-11-28 23:50:58,b'RT @bigtickHK: Nine Continents: A Memoir In and Out of China by Xiaolu Guo https://t.co/8e1xFQDhiV #Books #Memoir #China https://t.co/NJ96x\xe2\x80\xa6'
2017-11-28 23:50:58,"b'RT @lindsayromantic: #TuesNews @RNATweets #ChristmasRomance #BeautyandtheBeast, set in a #Medieval #northernengland of forests and snow, wi\xe2\x80\xa6'"
2017-11-28 23:50:56,b'RT @Benefry: Robert Beatty-\xe2\x80\x9cSerafina and the Twisted Staff\xe2\x80\x9d-The Unlikely Savior #fantasy #IARTG @BeattyAuthor https://t.co/AVHNtLpfZX'
2017-11-28 23:50:46,b'Find the top Amazon Kindle Daily Deals. Do not delay more. The discounts are per day. #books #deals #kindle\xe2\x80\xa6 https://t.co/33LXBHtw1D'
2017-11-28 23:50:45,b'RT @bigtickHK: Young Jane Young by Gabrielle Zevin https://t.co/6iMy3AzH59 #Books #Novel #Fiction https://t.co/K20FvRFnnP'
2017-11-28 23:50:43,b'RT @charlesmilander: 27 High-ROI Ideas for Promoting Your Product on Facebook\nhttps://t.co/aCoLwg0LWl Start making money on  socialmedia. h\xe2\x80\xa6'
2017-11-28 23:50:43,"b'RT @ScottHech: Rikers Island is COLD. 9k detained in cells w/o heat, paper-thin uniforms (often short-sleeved), only one thin blanket. On t\xe2\x80\xa6'"
2017-11-28 23:50:42,b'https://t.co/sQLNmEFtyt  \xf0\x9f\xa4\x93 \xf0\x9f\x98\x9c Used Textbooks - Save up to 90% \xf0\x9f\xa4\x93 \xf0\x9f\x98\xad \xf0\x9f\x99\x8d \xf0\x9f\x99\x8d \xf0\x9f\x99\x8d \xe2\x9a\xb0\xef\xb8\x8f \xe2\x9a\xb0\xef\xb8\x8f \xe2\x9a\xb0\xef\xb8\x8f \xe2\x9d\xa4 \xe2\x9d\xa4 \xe2\x9d\xa4 https://t.co/elAHOSXsQe 67844.97'
2017-11-28 23:50:42,b'craftjunkiesc dispelled the anomaly! Scroll Eater! https://t.co/UWqsmmVRtt https://t.co/Pjpi3KR2X8'
2017-11-28 23:50:42,b'https://t.co/1MESjg9BOf \xf0\x9f\x98\xb1 \xf0\x9f\xa4\x93 Deep Discounts on Open-box and Used Sports goods \xf0\x9f\x98\xb1 \xf0\x9f\xa4\x93 \xe2\x9d\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9b https://t.co/twI5UE0Stq 67844.55'
2017-11-28 23:50:42,b'https://t.co/FjOg7o6A2p \xe2\x9d\xa4\xf0\x9f\x92\x96\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xe2\x9d\xa4\xef\xb8\x8f  How to Make Tofu at Home \xe2\x9c\x85 \xe2\x99\x9a \xe2\x9c\x88 #glutenfree #Free #kindle \xe2\x9c\x85 \xe2\x99\x9a \xe2\x9c\x88 \xe2\x9d\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9b https://t.co/IT91rkRCE6 67844.11'
2017-11-28 23:50:41,b'https://t.co/dL5zPHbQS9 \xe2\x9d\xa4\xf0\x9f\x92\x96 Lose Weight with Okara: a Miracle Food \xe2\x9c\x85 \xe2\x99\x9a \xe2\x9c\x88 #glutenfree #FitnessFriday \xe2\x9d\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9b https://t.co/QfG8jx1WbT  67843.56'
2017-11-28 23:50:40,"b'https://t.co/9xvwjn7veo \xe2\x9d\xa4\xf0\x9f\x92\x96\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xe2\x9d\xa4\xef\xb8\x8f  Whispers, Contagion and Espionage: Web Marketing with Bots \xe2\x9d\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9b #marketing\xe2\x80\xa6 https://t.co/rfuSX7ksxW'"
2017-11-28 23:50:40,b'https://t.co/9xvwjn7veo \xe2\x9d\xa4\xf0\x9f\x92\x96\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xe2\x9d\xa4\xef\xb8\x8f  Automated Marketing with Webbots \xe2\x9c\x85 #marketing #kindle \xe2\x9d\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9b https://t.co/IcBeChD2N7 #selfpub 67842.24'
2017-11-28 23:50:39,b'https://t.co/DKZelWqJa7 \xe2\x9d\xa4\xf0\x9f\x92\x96\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xe2\x9d\xa4\xef\xb8\x8f  How to Automate Everything You Do on the Web \xe2\x9c\x85 \xe2\x99\x9a \xe2\x9c\x88 #browsers #kindle \xe2\x9d\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9b https://t.co/5gz64zV22i 67841.7'
2017-11-28 23:50:39,"b'https://t.co/ZL2jdNciuP \xe2\x9d\xa4\xf0\x9f\x92\x96\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xe2\x9d\xa4\xef\xb8\x8f  True Story: ""My Life as a Cicada"" \xe2\x9d\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9b https://t.co/RFQfJ8y0KR 67841.23'"
2017-11-28 23:50:39,b'The odds were looking better until their dirty little secrets spilled over into my life. #Read @elleklass\xe2\x80\xa6 https://t.co/cq3uKslf0u'
2017-11-28 23:50:38,"b'An amazing novel with love, sweetness, hotness, sexiness! https://t.co/EiF8dpxkvg #Romance https://t.co/Nx9tFfeehn'"
2017-11-28 23:50:38,"b'An amazing novel with love, sweetness, hotness, sexiness! https://t.co/GpZHg1W5eE #Romance https://t.co/m2lbBV2usZ'"
2017-11-28 23:50:37,b'The odds were looking better until their dirty little secrets spilled over into my life. #Read @elleklass\xe2\x80\xa6 https://t.co/NAaP0uOjoL'
2017-11-28 23:50:37,"b'An amazing novel with love, sweetness, hotness, sexiness! https://t.co/1eXu3cAK6O #Romance https://t.co/PPZUxctwuR'"
2017-11-28 23:50:37,b'How to Sell With Instagram Shoppable Posts: Shopping on Instagram\nhttps://t.co/mwEtYc5WqL Start making money online\xe2\x80\xa6 https://t.co/DxfcYU8V8f'
2017-11-28 23:50:34,"b'RT @SusanneLeist: An isolated cove.\nTourists by the throve.\nBut come night,\nwait for the fright.\n\xe2\x99\xa6THE DEAD GAME\xe2\x99\xa6\n@SusanneLeist\nhttps://t.co\xe2\x80\xa6'"
2017-11-28 23:50:32,b'RT @jkhanssteiner: Always Thaddeus: Hope is a cornerstone of human existence. Hope may even define what it means to be human. It is such a\xe2\x80\xa6'
2017-11-28 23:50:32,b'RT @AegeanSunSeries: Ever wondered what really happens in the room next door on holiday? \n#kindlebooks #KU #Room101 #GreekBooks \n#holidayre\xe2\x80\xa6'
2017-11-28 23:50:31,b'RT @BernardJanWorld: I share my pain with you... read my #TRUESTORY. \xf0\x9f\x96\xa4 #Paperback &amp; #ebook available on #Amazon &amp; #KindleUnlimited. https:/\xe2\x80\xa6'
2017-11-28 23:50:28,"b'RT @HarryDownes69: "" A great read, thoroughly enjoyed learning more about the characters from the trilogy. Highly recommended!. ""https://t.\xe2\x80\xa6'"
2017-11-28 23:50:23,"b'Restraint Kit for Sex, Runsmooth Nylon Wrist and Ankle Cuffs Restraints Strap Couples SM Flirting Props -\xe2\x80\xa6 https://t.co/UnNIBnSPLX'"
2017-11-28 23:50:22,b'\xe2\x99\xab School - by Pip Blom https://t.co/OkQ2ex91rt #bbc #radio1 #np'
2017-11-28 23:50:21,b'RT @mehousdon: #AAPub The Blind Seer https://t.co/e7uXYoEVNJ by @Susanjeanricci #humor #psychic #authorRT #ASMSG https://t.co/LiYnsjncFO'
2017-11-28 23:50:20,"b'Audrey: ""Is that a gun or are you pleased to see me?"" \nBig Mo: ""It\'s a curtain pole."" https://t.co/GxXwx52sma #books https://t.co/moGQuWF5Z5'"
2017-11-28 23:50:20,b'RT @JEvansthewriter: UK: https://t.co/KpvDXuDyZb US: https://t.co/sCad7R46r7 \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f(34) #truecrime #TrueStory #paranormal https://t.co/\xe2\x80\xa6'
2017-11-28 23:50:18,b'RT @teresareasor: RT@teresareasor #NEWRELEASE https://t.co/XrIC2bnSFl            #ParanormalRomance An Adult #BeautyAndTheBeast Tale. A Dar\xe2\x80\xa6'
